Team,TeamID,Conference,ConfID
Western Illinois,341,OVC,24
W. Kentucky,342,C-USA,13
western kentucky,342,C-USA,13
Western Kentucky,342,C-USA,13
Western Kentucky,342,C-USA,13
western kentucky,342,C-USA,13
western ky.,342,C-USA,13
Western Ky.,342,C-USA,13
western mich.,343,MAC,18
Western Mich.,343,MAC,18
western michigan,343,MAC,18
Western Michigan,343,MAC,18
Western Michigan,343,MAC,18
western michigan,343,MAC,18
western-caro,340,Southern,28
Western-Caro,340,Southern,28
western-carolina,340,Southern,28
Western-Carolina,340,Southern,28
western-ill,341,OVC,24
Western-Ill,341,OVC,24
western-illinois,341,OVC,24
Western-Illinois,341,OVC,24
western-kentucky,342,C-USA,13
Western-Kentucky,342,C-USA,13
western-ky,342,C-USA,13
Western-Ky,342,C-USA,13
western-mich,343,MAC,18
Western-Mich,343,MAC,18
western-michigan,343,MAC,18
Western-Michigan,343,MAC,18
west-virginia,351,Big 12,7
West-Virginia,351,Big 12,7
wi green bay,352,Horizon,14
Wi Green Bay,352,Horizon,14
wi milwaukee,353,Horizon,14
Wi Milwaukee,353,Horizon,14
wichita st,354,AAC,2
Wichita St,354,AAC,2
wichita st.,354,AAC,2
Wichita St.,354,AAC,2
Wichita St.,354,AAC,2
wichita st.,354,AAC,2
wichita state,354,AAC,2
Wichita State,354,AAC,2
wichita-st,354,AAC,2
Wichita-St,354,AAC,2
wichitastate,354,AAC,2
Wichitastate,354,AAC,2
wichita-state,354,AAC,2
Wichita-State,354,AAC,2
william & mary,355,CAA,12
William & Mary,355,CAA,12
william-mary,355,CAA,12
William-Mary,355,CAA,12
william--mary,355,CAA,12
William--Mary,355,CAA,12
winston salem,344,NA,22
Winston Salem,344,NA,22
winston-salem,344,NA,22
Winston-Salem,344,NA,22
winston-salem-state,344,NA,22
Winston-Salem-State,344,NA,22
winthrop,356,Big South,10
Winthrop,356,Big South,10
Winthrop,356,Big South,10
winthrop,356,Big South,10
wis.-green bay,352,Horizon,14
Wis.-Green Bay,352,Horizon,14
wis.-milwaukee,353,Horizon,14
Wis.-Milwaukee,353,Horizon,14
wisconsin,357,Big 10,6
Wisconsin,357,Big 10,6
Wisconsin,357,Big 10,6
wisconsin,357,Big 10,6
wisconsin-green bay,352,Horizon,14
Wisconsin-Green Bay,352,Horizon,14
wisconsin-green-bay,352,Horizon,14
Wisconsin-Green-Bay,352,Horizon,14
wisconsin-milwaukee,353,Horizon,14
Wisconsin-Milwaukee,353,Horizon,14
wku,342,C-USA,13
Wku,342,C-USA,13
wofford,358,Southern,28
Wofford,358,Southern,28
Wofford,358,Southern,28
wofford,358,Southern,28
wright st,359,Horizon,14
Wright St,359,Horizon,14
wright st.,359,Horizon,14
Wright St.,359,Horizon,14
Wright St.,359,Horizon,14
wright st.,359,Horizon,14
wright state,359,Horizon,14
Wright State,359,Horizon,14
wright-st,359,Horizon,14
Wright-St,359,Horizon,14
wright-state,359,Horizon,14
Wright-State,359,Horizon,14
wyoming,360,MWC,21
Wyoming,360,MWC,21
Wyoming,360,MWC,21
wyoming,360,MWC,21
xavier,361,Big East,8
Xavier,361,Big East,8
Xavier,361,Big East,8
xavier,361,Big East,8
yale,362,Ivy,16
Yale,362,Ivy,16
Yale,362,Ivy,16
yale,362,Ivy,16
youngstown st,363,Horizon,14
Youngstown St,363,Horizon,14
youngstown st.,363,Horizon,14
Youngstown St.,363,Horizon,14
youngstown state,363,Horizon,14
Youngstown State,363,Horizon,14
youngstown-st,363,Horizon,14
Youngstown-St,363,Horizon,14
youngstown-state,363,Horizon,14
Youngstown-State,363,Horizon,14
